,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,WEEK_BEFORE_DISCOVERY_DATE,avg_max_temp,avg_min_temp,avg_precipitation,avg_sunshine,avg_wind_speed,avg_wind_gusts,primary_wind_direction
2761,1098082,1337810,SFO-2010-CACDFSCU000404,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2010,2010-07-10,191,649.0,Human,Missing data/not specified/undetermined,200.0,D,37.63194444,-121.53888888,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2010-07-03,89.65,56.5375,0.0,49258.0375,8.875,21.825,278.375
2762,1098084,1337831,SFO-2010-CACDFSCU003520,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2010,2010-08-24,236,1604.0,Human,Missing data/not specified/undetermined,180.0,D,37.88,-121.86805555,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2010-08-17,85.075,55.8,0.0,44889.995,8.5375,20.3875,232.625
2763,1098155,1338126,SFO-2002CACDFLNU009036,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2002,2002-11-05,309,1256.0,Human,Arson/incendiarism,250.0,D,38.295,-121.99694444,MISSING/NOT SPECIFIED,CA,SOLANO,6095.0,Solano County,2002-10-29,69.625,45.2375,0.0,34724.65875,5.0375,15.8625,263.625
2764,1098160,1338131,CDF_1992_53_2212_14005       ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1992,1992-02-03,34,,Human,Equipment and vehicle use,120.0,D,39.91,-123.35805555,MISSING/NOT SPECIFIED,CA,,,,1992-01-27,55.55,36.7875,0.211,20890.55125,7.1375,26.8125,128.25
2765,1098241,1338215,CDF_1992_53_2212_207         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1992,1992-07-31,213,,Human,Equipment and vehicle use,550.0,E,39.31388888,-123.215,MISSING/NOT SPECIFIED,CA,,,,1992-07-24,91.1,59.9375,0.0,46832.3025,8.8,20.125,293.125
2766,1098364,1338347,CDF_1992_53_2212_282         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1992,1992-08-24,237,,Human,Arson/incendiarism,120.0,D,39.18694444,-123.24194444,MISSING/NOT SPECIFIED,CA,,,,1992-08-17,91.275,59.275,0.0,45299.87125,8.675,24.25,304.125
2767,1098495,1338488,CDF_1993_53_2212_355         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1993,1993-11-26,330,,Human,Missing data/not specified/undetermined,250.0,D,39.46111111,-123.59111111,MISSING/NOT SPECIFIED,CA,,,,1993-11-19,58.2,35.875,0.0035,26840.99875,6.5625,18.375,114.625
2768,1098591,1338595,CDF_1994_53_2212_252         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1994,1994-08-15,227,,Human,Equipment and vehicle use,635.0,E,38.87111111,-123.43,MISSING/NOT SPECIFIED,CA,,,,1994-08-08,77.55,54.4875,0.0,46023.6325,8.9375,28.2125,308.375
2769,1098633,1338641,SFO-2003CACDFLNU004073,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2003,2003-06-29,180,1500.0,Human,Smoking,400.0,E,38.73,-122.145,MISSING/NOT SPECIFIED,CA,YOLO,6113.0,Yolo County,2003-06-22,96.9625,63.9375,0.0,49477.24875,9.1125,22.3875,269.375
2770,1098824,1338843,CDF_1995_53_2212_304         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1995,1995-10-02,275,,Human,Equipment and vehicle use,166.0,D,39.315,-123.19694444,MISSING/NOT SPECIFIED,CA,,,,1995-09-25,76.425,51.4,0.0,38311.92625,8.775,28.275,276.25
2771,1098885,1338907,CDF_1996_53_2212_183         ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1996,1996-08-10,223,,Human,Railroad operations and maintenance,240.0,D,39.88388888,-123.45194444,MISSING/NOT SPECIFIED,CA,,,,1996-08-03,90.075,59.9125,0.0,46773.97,8.9125,21.7625,170.25
2772,1099031,1339067,CDF_1997_53_2212_14048       ,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,,1997,1997-06-01,152,,Human,Equipment and vehicle use,101.0,D,38.95694444,-123.09194444,MISSING/NOT SPECIFIED,CA,,,,1997-05-25,79.6875,57.875,0.007,41822.1475,13.55,25.7125,309.5
2773,1099096,1339145,SFO-2003CACDFLNU004939,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2003,2003-07-19,200,1526.0,Human,Equipment and vehicle use,100.0,D,38.43805555,-121.99611111,MISSING/NOT SPECIFIED,CA,SOLANO,6095.0,Solano County,2003-07-12,98.35,63.475,0.0,48025.05625,8.1125,21.8,219.25
2774,1099323,1339407,SFO-2008CACDFMEU005167,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,MEU LIGHTNING COMPLEX,2008,2008-07-04,186,1310.0,Natural,Natural,3000.0,F,39.22194444,-123.39111111,STATE,CA,MENDOCINO,6045.0,Mendocino County,2008-06-27,80.2875,54.8875,0.0,48232.11125,6.6625000000000005,23.0375,276.75
2775,1099331,1339416,SFO-2008CACDFMRN000198,NONFED,ST-CACDF,ST/C&L,USCAMRN,Marin County Fire Department,CAMRN,Marin County Fire Department,,2008,2008-08-16,229,1615.0,Human,Missing data/not specified/undetermined,110.0,D,38.00694444,-122.63611111,MISSING/NOT SPECIFIED,CA,MARIN,6041.0,Marin County,2008-08-09,73.1375,54.825,0.0,45392.80875,11.8875,19.9375,272.375
2776,1099334,1339422,SFO-2000CACDFSCU001694,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2000,2000-05-31,152,1543.0,Human,Equipment and vehicle use,104.0,D,37.65694444,-121.52194444,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2000-05-24,84.075,55.625,0.0,47779.93375,9.475,22.425,283.625
2777,1099352,1339441,SFO-2003CACDFLNU005587,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2003,2003-08-05,217,1547.0,Human,Equipment and vehicle use,134.0,D,38.90194444,-122.475,MISSING/NOT SPECIFIED,CA,LAKE,6033.0,Lake County,2003-07-29,86.2625,61.0125,0.08362499999999999,45625.59125,6.65,23.95,220.0
2778,1099382,1339471,SFO-2000CACDFSCU001941,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2000,2000-06-14,166,1409.0,Human,Equipment and vehicle use,254.0,D,37.23694444,-121.68694444,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2000-06-07,77.35000000000001,51.65,0.041875,49024.020000000004,8.5125,25.2125,299.125
2779,1099393,1339482,SFO-2000CACDFSCU002369,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2000,2000-07-06,188,1533.0,Human,Equipment and vehicle use,166.0,D,36.97611111,-121.37388888,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2000-06-29,71.35,54.425,0.0,49252.0525,10.1,21.325,257.5
2780,1099410,1339499,SFO-2000CACDFSCU002756,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2000,2000-07-26,208,1656.0,Human,Missing data/not specified/undetermined,432.0,E,37.715,-121.52194444,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2000-07-19,92.05,57.9,0.0,48118.6525,11.725,25.05,241.875
2781,1099539,1339634,SFO-2000CACDFSCU004270,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2000,2000-10-22,296,1346.0,Human,Equipment and vehicle use,170.0,D,38.03194444,-122.18111111,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2000-10-15,72.95,51.675,0.0,34322.35875,10.075,22.225,216.5
2782,1099569,1339664,SFO-2001CACDFSCU002237,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2001,2001-06-15,166,1510.0,Human,Equipment and vehicle use,150.0,D,37.78805555,-121.57694444,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2001-06-08,86.6,56.325,0.0,49590.48375,11.175,24.2875,275.125
2783,1099661,1339760,SFO-2001CACDFSCU003270,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2001,2001-08-03,215,1422.0,Human,Recreation and ceremony,400.0,E,37.42694444,-121.34194444,COUNTY,CA,STANISLAUS,6099.0,Stanislaus County,2001-07-27,92.7375,60.0375,0.0,47377.39375,7.0125,16.325,283.875
2784,1099703,1339803,SFO-2001CACDFSCU003376,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2001,2001-08-08,220,1057.0,Human,Equipment and vehicle use,117.0,D,37.615,-121.74305555,STATE,CA,SANTA CLARA,6085.0,Santa Clara County,2001-08-01,84.5625,57.9875,0.0,45839.50375,7.5125,20.325,277.375
2785,1099740,1339843,SFO-2002CACDFSCU001684,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,2324.0,Human,Missing data/not specified/undetermined,147.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2786,1099741,1339844,SFO-2002CACDFSCU001685,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,2324.0,Human,Missing data/not specified/undetermined,147.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2787,1099742,1339845,SFO-2002CACDFSCU001686,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,2324.0,Human,Missing data/not specified/undetermined,147.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2788,1099749,1339852,SFO-2002CACDFSCU001904,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-06-01,152,1414.0,Human,Equipment and vehicle use,125.0,D,37.78805555,-121.63194444,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,2002-05-25,84.1375,54.7125,0.001,47366.34875,12.875,28.3625,238.875
2789,1099774,1339879,SFO-2001CACDFSCU004641,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2001,2001-10-13,286,600.0,Human,Missing data/not specified/undetermined,200.0,D,37.78805555,-121.76111111,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,2001-10-06,74.5,51.7375,0.0,37466.566249999996,7.125,21.3875,245.0
2790,1099783,1339890,SFO-2002CACDFSCU001662,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,1359.0,Human,Equipment and vehicle use,180.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2791,1099784,1339891,SFO-2002CACDFSCU001679,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,2324.0,Human,Missing data/not specified/undetermined,147.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2792,1099785,1339892,SFO-2002CACDFSCU001682,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,2324.0,Human,Missing data/not specified/undetermined,147.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2793,1099786,1339893,SFO-2002CACDFSCU001683,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-05-18,138,2324.0,Human,Missing data/not specified/undetermined,147.0,D,37.45694444,-121.16805555,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-05-11,85.9,53.025,0.0,47602.6975,9.9375,21.4875,321.5
2794,1099794,1339901,SFO-2002CACDFSCU002018,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-06-08,159,502.0,Human,Equipment and vehicle use,125.0,D,37.48388888,-121.74611111,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2002-06-01,82.8625,54.1,0.0,47719.80375,8.6625,24.0125,263.75
2795,1099798,1339905,SFO-2002CACDFSCU002201,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-06-17,168,1444.0,Human,Missing data/not specified/undetermined,100.0,D,37.55805555,-121.29611111,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,2002-06-10,89.225,57.3375,0.0,49584.62375,10.3375,24.1875,278.125
2796,1099799,1339906,SFO-2002CACDFSCU002228,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-06-18,169,1616.0,Human,Equipment and vehicle use,1029.0,F,37.68611111,-121.55888888,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,2002-06-11,81.3,52.8,0.0,49604.425,8.7375,20.775,297.75
2797,1099824,1339933,SFO-2002CACDFSCU003198,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-08-05,217,1516.0,Human,Missing data/not specified/undetermined,549.0,E,37.67194444,-121.72388888,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2002-07-29,84.275,57.4625,0.0,46393.89,10.075,24.925,252.75
2798,1099829,1339943,SFO-2003CACDFLNU006617,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2003,2003-09-03,246,1114.0,Natural,Natural,200.0,D,38.97194444,-122.49194444,UNDEFINED FEDERAL,CA,LAKE,6033.0,Lake County,2003-08-27,96.8375,67.7375,0.0025,43759.705,5.25,18.5375,225.25
2799,1099842,1339956,SFO-2002CACDFSCU002163,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-06-15,166,11.0,Human,Equipment and vehicle use,136.0,D,37.715,-121.54111111,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2002-06-08,86.0375,57.3625,0.0,49571.91875,10.975,25.575,289.375
2800,1099883,1340000,SFO-2002CACDFSCU003591,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-08-25,237,1330.0,Human,Equipment and vehicle use,200.0,D,37.975,-122.14388888,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2002-08-18,77.05,52.4125,0.0,42863.7225,11.55,24.9375,230.625
2801,1099916,1340033,SFO-2003CACDFLNU006644,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2003,2003-09-03,246,1752.0,Natural,Natural,390.0,E,39.24,-122.31194444,MISSING/NOT SPECIFIED,CA,LAKE,6033.0,Lake County,2003-08-27,99.025,69.9375,0.0015,43607.05,6.6875,16.5,144.375
2802,1099919,1340036,SFO-2003CACDFLNU006621,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2003,2003-09-03,246,1313.0,Natural,Natural,120.0,D,39.01888888,-122.25305555,MISSING/NOT SPECIFIED,CA,COLUSA,6011.0,Colusa County,2003-08-27,97.975,68.375,0.0035,43650.4475,6.2875,17.337500000000002,186.0
2803,1099923,1340042,SFO-2002CACDFSCU003481,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-08-19,231,55.0,Human,Missing data/not specified/undetermined,120.0,D,37.81694444,-121.56,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,2002-08-12,91.0875,58.5125,0.0,45382.67375,8.8125,19.2375,265.0
2804,1099928,1340048,SFO-2002CACDFSCU003811,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-09-04,247,2138.0,Human,Equipment and vehicle use,161.0,D,37.74388888,-121.61388888,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,2002-08-28,92.925,62.1125,0.0,43328.975,7.7875,16.8875,278.25
2805,1099932,1340052,SFO-2002CACDFSCU003843,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-09-06,249,1730.0,Human,Equipment and vehicle use,100.0,D,37.62805555,-121.54,STATE,CA,ALAMEDA,6001.0,Alameda County,2002-08-30,88.825,59.625,0.0,43131.21125,8.175,17.375,275.75
2806,1099951,1340072,SFO-2002CACDFSCU004870,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2002,2002-11-06,310,1850.0,Human,Debris and open burning,200.0,D,37.32611111,-121.54111111,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2002-10-30,67.325,45.45,0.0,34459.24375,4.625,14.25,255.375
2807,1100003,1340131,SFO-2003CACDFSCU001735,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-05-29,149,1128.0,Human,Debris and open burning,597.0,E,37.42694444,-121.37888888,COUNTY,CA,SANTA CLARA,6085.0,Santa Clara County,2003-05-22,91.0125,59.375,0.0,47227.32625,8.575,22.5125,274.75
2808,1100006,1340134,SFO-2003CACDFSCU017390,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-05-29,149,,Human,Equipment and vehicle use,100.0,D,37.54111111,-121.52111111,MISSING/NOT SPECIFIED,CA,,,,2003-05-22,83.1625,55.8625,0.0,46719.045,7.675,20.475,276.25
2809,1100007,1340135,SFO-2003CACDFSCU001791,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-06-01,152,1147.0,Human,Equipment and vehicle use,6804.0,G,37.60194444,-121.37,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2003-05-25,89.975,59.6125,0.0,47441.5775,10.0875,24.35,272.125
2810,1100012,1340140,SFO-2003CACDFSCU002167,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-06-23,174,1140.0,Human,Equipment and vehicle use,177.0,D,37.05,-121.28111111,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2003-06-16,74.1875,51.075,0.0,48232.37375,9.8125,25.2125,242.125
2811,1100019,1340147,SFO-2003CACDFSCU002264,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-06-27,178,1233.0,Human,Equipment and vehicle use,127.0,D,37.88888888,-121.86805555,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2003-06-20,85.8125,55.625,0.0,49497.0875,10.0375,24.825,256.25
2812,1100047,1340176,SFO-2003CACDFSCU003277,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-08-11,223,1630.0,Human,Equipment and vehicle use,130.0,D,37.03611111,-121.29888888,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2003-08-04,80.35,55.875,0.0,46314.04,7.65,16.7625,302.125
2813,1100048,1340177,SFO-2003CACDFSCU003299,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-08-12,224,1903.0,Human,Missing data/not specified/undetermined,200.0,D,38.01694444,-122.18111111,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2003-08-05,78.75,56.7,0.0,46070.62625,10.6125,26.2625,250.5
2814,1100068,1340197,SFO-2003CACDFSCU003960,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-09-13,256,1058.0,Human,Equipment and vehicle use,234.0,D,37.65888888,-121.99611111,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,2003-09-06,82.35,57.175,0.0,39569.42,7.9625,21.3,267.5
2815,1100089,1340222,SFO-2003CACDFSCU003035,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,EAST BAY COMPLEX,2003,2003-07-30,211,652.0,Natural,Natural,150.0,D,37.45305555,-121.55611111,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2003-07-23,89.3625,64.175,0.001,46852.48375,5.6875,17.775,250.0
2816,1100096,1340229,SFO-2003CACDFSCU003140,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-08-04,216,1800.0,Human,Missing data/not specified/undetermined,2000.0,F,37.21111111,-121.38305555,STATE,CA,SANTA CLARA,6085.0,Santa Clara County,2003-07-28,86.4125,62.975,0.004,43591.22,5.5625,17.9125,246.75
2817,1100099,1340234,SFO-2003CACDFSCU003460,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-08-20,232,1503.0,Human,Equipment and vehicle use,500.0,E,37.09305555,-121.59305555,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2003-08-13,80.375,57.85,0.0,44197.08375,8.8875,20.0,270.375
2818,1100104,1340240,SFO-2003CACDFSCU003566,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-08-26,238,30.0,Human,Equipment and vehicle use,300.0,E,37.99111111,-121.94194444,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2003-08-19,84.2125,58.675,0.148625,44607.27375,8.275,20.2625,262.875
2819,1100137,1340274,SFO-2004CACDFSCU003038,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-06-04,156,2135.0,Human,Equipment and vehicle use,300.0,E,37.68888888,-121.465,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2004-05-28,86.1,54.05,0.021125,47718.1575,12.1375,27.4875,243.875
2820,1100138,1340275,SFO-2004CACDFSCU003081,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-06-04,156,2215.0,Human,Equipment and vehicle use,175.0,D,37.97611111,-121.90611111,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2004-05-28,80.7,53.3125,0.01225,47818.365,12.4875,27.4625,235.0
2821,1100145,1340282,SFO-2004CACDFSCU003200,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-06-09,161,1816.0,Human,Equipment and vehicle use,151.0,D,37.65611111,-121.485,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2004-06-02,82.275,54.575,0.0,49357.16875,12.075,28.2375,255.375
2822,1100175,1340315,SFO-2003CACDFSCU004446,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2003,2003-10-10,283,1526.0,Human,Railroad operations and maintenance,136.0,D,38.00305555,-122.18111111,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2003-10-03,74.125,53.35,0.0,37908.16,8.925,23.1625,242.0
2823,1100192,1340332,SFO-2004CACDFSCU002683,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-05-16,137,1439.0,Human,Railroad operations and maintenance,250.0,D,37.22194444,-121.76,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2004-05-09,70.66250000000001,48.6125,0.0,45402.744999999995,10.4375,26.7125,269.375
2824,1100211,1340352,SFO-2004CACDFSCU003485,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-06-25,177,1630.0,Human,Missing data/not specified/undetermined,280.0,D,37.57194444,-121.61611111,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,2004-06-18,81.15,53.675,0.0,49193.0325,7.5,20.1125,250.75
2825,1100220,1340362,SFO-2004CACDFSCU003829,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-07-10,192,2155.0,Human,Equipment and vehicle use,700.0,E,37.65611111,-121.485,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,2004-07-03,90.1875,59.2375,0.0,49243.09625,8.85,21.175,275.0
2826,1100233,1340375,SFO-2004CACDFSCU004410,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,,2004,2004-08-08,221,1329.0,Human,Equipment and vehicle use,1246.0,F,37.39611111,-121.655,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,2004-08-01,80.2,54.1,0.0,46254.88375,6.8125,19.4625,257.375
