,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,WEEK_BEFORE_DISCOVERY_DATE,max_temp,min_temp,precipitation,wind_speed,wind_gusts,wind_direction
984,1567291,201434799,FS-1509530,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,,2012,2012-09-05,249,1430.0,Human,Equipment and vehicle use,4047.0,F,40.5175,-123.08444444,USFS,CA,105,6105.0,Trinity County,2012-08-29,89.625,60.5875,0.0,7.925000000000001,25.3375,123.125
985,1567497,201435008,FS-1509745,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,0516,Stanislaus National Forest,,2012,2012-08-11,224,1444.0,Human,Recreation and ceremony,1150.0,F,38.3825,-120.16138889,USFS,CA,009,6009.0,Calaveras County,2012-08-04,87.1625,57.8875,0.0035,7.9625,25.4875,240.0
986,1571236,201501146,W-643361,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,VALLECITO LIGHTNING COMPLEX,2012,2012-08-13,226,1540.0,Natural,Natural,10632.0,G,33.127028,-116.498985,STATE,CA,San Diego,6073.0,San Diego County,2012-08-06,101.0875,76.8625,0.039375,6.1125,22.6625,184.0
987,1571237,201501147,W-643165,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2012,2012-08-14,227,1256.0,Natural,Natural,2637.0,F,33.57706,-116.88119,PRIVATE,CA,Riverside,6065.0,Riverside County,2012-08-07,95.6,71.975,0.04525,5.475,22.05,244.25
988,1571240,201501150,W-643327,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2012,2012-08-09,222,1300.0,Natural,Natural,1999.9,F,33.399853,-116.734946,BLM,CA,San Diego,6073.0,San Diego County,2012-08-02,87.8375,64.1375,0.04125,5.875,19.3,223.0
989,1571241,201501152,W-644019,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,JAWBONE COMPLEX,2012,2012-08-10,223,1301.0,Natural,Natural,12018.0,G,35.3419,-118.2383,BLM,CA,Kern,6029.0,Kern County,2012-08-03,95.6875,67.0875,0.006874999999999999,9.225,23.3125,265.75
990,1571301,201501221,W-636697,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2012,2012-05-17,138,1030.0,Human,Missing data/not specified/undetermined,3910.0,F,32.607709,-116.242944,BLM,CA,,,,2012-05-10,90.9625,58.0875,0.0,10.9625,30.525,252.875
991,1571320,201501242,W-637217,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2012,2012-06-16,168,1320.0,Human,Arson/incendiarism,2176.7,F,33.86483,-116.93431,PRIVATE,CA,Riverside,6065.0,Riverside County,2012-06-09,84.125,59.475,0.0,7.55,22.3625,242.625
992,1571349,201501272,W-651368,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2012,2012-08-12,225,1600.0,Human,Equipment and vehicle use,7934.0,G,39.01158,-122.44192,BLM,CA,Lake,6033.0,Lake County,2012-08-05,96.625,65.4375,0.0,6.3625,20.75,216.25
993,1571353,201501276,W-643509,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2012,2012-07-07,189,1354.0,Human,Power generation/transmission/distribution,1135.0,F,37.10583,-118.26453,BLM,CA,Inyo,6027.0,Inyo County,2012-06-30,92.3375,70.625,0.0,6.725,34.5625,122.0
994,1571355,201501278,W-651369,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,SITES COMPLEX,2012,2012-07-08,190,1609.0,Human,Arson/incendiarism,4185.0,F,39.35442,-122.39578,BLM,CA,Colusa,6011.0,Colusa County,2012-07-01,98.15,68.7375,0.0,9.35,24.4875,134.375
995,1571357,201501280,W-638797,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2012,2012-07-09,191,1500.0,Human,Equipment and vehicle use,2545.0,F,35.8347,-120.2525,PRIVATE,CA,Kings,6031.0,Kings County,2012-07-02,88.6625,58.7875,0.0,9.3625,26.25,252.75
996,1571365,201501289,W-645841,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2012,2012-07-17,199,1301.0,Human,Equipment and vehicle use,1428.0,F,35.1108,-118.3208,PRIVATE,CA,,,,2012-07-10,91.45,64.85,0.005375,10.0,25.95,229.25
997,1571384,201501309,W-642875,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2012,2012-08-08,221,1406.0,Natural,Natural,12575.0,G,37.9028,-118.8528,BLM,CA,Mono,6051.0,Mono County,2012-08-01,79.4625,51.3625,0.0005,8.125,26.0625,220.375
998,1571396,201501322,W-651370,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,SIXTEEN COMPLEX,2012,2012-09-04,248,345.0,Human,Arson/incendiarism,17944.0,G,38.94444,-122.3445,BLM,CA,Colusa,6011.0,Colusa County,2012-08-28,92.8,60.65,0.0,5.6375,17.9875,194.625
999,1571433,201501366,W-651372,FED,DOI-WFMI,BLM,USCACND,Central California District,CACND,Central California District,,2012,2012-09-07,251,1323.0,Human,Recreation and ceremony,4416.0,F,39.15006,-123.05031,BLM,CA,Lake,6033.0,Lake County,2012-08-31,86.0125,54.95,0.0,5.625,21.2625,187.25
1000,1571625,201501565,W-648436,FED,DOI-WFMI,NPS,USCALNP,Lassen Volcanic National Park,CALNP,LASSEN VOLCANIC NATIONAL PARK,,2012,2012-07-23,205,1730.0,Natural,Natural,28079.0,G,40.49494,-121.45414,NPS,CA,,,,2012-07-16,72.72500000000001,47.5875,0.01325,12.275,35.3375,193.75
1001,1571643,201501587,W-638605,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2012,2012-07-05,187,1347.0,Human,Power generation/transmission/distribution,1204.0,F,40.473717,-122.480664,BLM,CA,Shasta,6089.0,Shasta County,2012-06-28,91.1375,63.7,0.0,8.9875,26.675,180.25
1002,1571647,201501591,W-639937,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2012,2012-07-18,200,1545.0,Human,Missing data/not specified/undetermined,1151.0,F,40.7303,-120.2864,PRIVATE,CA,Lassen,6035.0,Lassen County,2012-07-11,84.75,55.225,0.001,12.4125,29.1875,240.0
1003,1571659,201501605,W-647960,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2012,2012-08-12,225,1841.0,Natural,Natural,315578.8,G,40.6153,-120.1153,BLM,CA,Lassen,6035.0,Lassen County,2012-08-05,88.5125,59.7375,0.0,11.6875,25.4125,237.375
1004,1571662,201501608,W-645806,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2012,2012-08-17,230,1944.0,Natural,Natural,3661.0,F,41.2917,-120.4269,BLM,CA,Modoc,6049.0,Modoc County,2012-08-10,93.05,66.3875,0.0,7.625,19.15,235.125
1005,1571665,201501611,W-645797,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2012,2012-08-18,231,940.0,Natural,Natural,27676.0,G,40.3832,-121.8347,PRIVATE,CA,Tehama,6103.0,Tehama County,2012-08-11,101.5125,70.8375,0.0015,7.15,20.975,162.0
1006,1571670,201501618,W-645807,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2012,2012-09-05,249,1125.0,Human,Equipment and vehicle use,9838.0,G,41.0917,-120.4733,BLM,CA,Lassen,6035.0,Lassen County,2012-08-29,81.55,54.3375,0.0,10.025,24.85,247.0
1007,1571739,201501687,W-648730,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,,2012,2012-09-23,267,1214.0,Human,Arson/incendiarism,2291.0,F,32.61347,-116.37986,BIA,CA,,,,2012-09-16,90.125,67.2125,0.0,6.8875,23.05,252.625
1008,1571794,201501743,W-649615,FED,DOI-WFMI,NPS,USCAYNP,Yosemite National Park,CAYNP,YOSEMITE NATIONAL PARK,,2012,2012-06-16,168,839.0,Natural,Natural,1705.0,F,37.76954,-119.6753,NPS,CA,,,,2012-06-09,67.9375,40.3,0.0035,7.4875,25.875,211.75
1009,1614151,201645130,SFO-2012CACDFMMU009308,NONFED,ST-NASF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,,2012,2012-06-12,164,1243.0,Human,Missing data/not specified/undetermined,1700.0,F,37.497222,-120.175278,MISSING/NOT SPECIFIED,CA,MARIPOSA,6043.0,Mariposa County,2012-06-05,81.6125,53.9625,0.002,11.5375,26.7875,315.875
1010,1615652,201651463,SFO-2012CACDFMVU005400,NONFED,ST-NASF,ST/C&L,USCAMVU,San Diego Unit,CAMVU,CDF - Monte Vista Unit,,2012,2012-05-24,145,1409.0,Human,Missing data/not specified/undetermined,5132.0,G,33.083889,-116.573333,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,2012-05-17,88.5875,56.575,0.0,8.1875,27.5125,230.375
1011,1619463,201655554,SFO-2012CACDFNEU015060,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,2012,2012-07-11,193,1545.0,Human,Missing data/not specified/undetermined,2650.0,F,39.050556,-120.897778,UNDEFINED FEDERAL,CA,PLACER,6061.0,Placer County,2012-07-04,92.4625,59.5,0.0,6.525,21.1875,207.125
1012,1625073,201662159,SFO-2012CACDFRRU076402,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,2012,2012-08-04,217,1640.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1000.0,F,33.933889,-116.719722,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2012-07-28,94.775,74.975,0.027625,6.675,19.05,238.625
1013,1634513,201760265,FS-1519193,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,,2013,2013-08-10,222,1635.0,Human,Missing data/not specified/undetermined,27440.0,G,39.11888889,-120.64611111,USFS,CA,061,6061.0,Placer County,2013-08-03,77.8875,52.075,0.0,7.9125,26.1625,226.625
1014,1634869,201760629,FS-1514508,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,FORKS COMPLEX,2013,2013-07-31,212,2148.0,Human,Missing data/not specified/undetermined,2420.0,F,41.31916667,-123.17305556,USFS,CA,093,6093.0,Siskiyou County,2013-07-24,92.55,66.0125,0.0,5.725,23.6875,266.625
1015,1635057,201760820,FS-1513826,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,,2013,2013-05-01,121,800.0,Human,Debris and open burning,6965.0,G,40.18805556,-121.60194444,MISSING/NOT SPECIFIED,CA,103,6103.0,Tehama County,2013-04-24,72.725,45.1875,0.0,9.3,28.8875,137.0
1016,1635228,201760991,FS-1518963,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,,2013,2013-07-22,203,2230.0,Natural,Natural,22992.0,G,37.27861111,-119.31805556,USFS,CA,019,6019.0,Fresno County,2013-07-15,88.1625,61.725,0.001,6.45,23.5125,246.375
1017,1635922,201761700,FS-1514984,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,CORRAL COMPLEX,2013,2013-08-10,222,1140.0,Natural,Natural,12531.0,G,41.03527778,-123.48805556,USFS,CA,023,6023.0,Humboldt County,2013-08-03,76.0625,50.275,0.04425,5.3875,23.225,259.75
1018,1635994,201761774,FS-1512400,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2013,2013-05-30,150,1528.0,Human,Power generation/transmission/distribution,30274.0,G,34.59222222,-118.45527778,USFS,CA,037,6037.0,Los Angeles County,2013-05-23,78.6375,52.45,0.0,10.2125,28.025000000000002,251.5
1019,1637373,201763175,FS-1514903,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-05-27,147,1431.0,Human,Recreation and ceremony,1984.0,F,34.54916667,-119.80138889,USFS,CA,083,6083.0,Santa Barbara County,2013-05-20,74.425,54.5,0.0,10.2375,27.7375,307.75
1020,1637681,201763488,FS-1514511,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,FORKS COMPLEX,2013,2013-07-31,212,2148.0,Human,Missing data/not specified/undetermined,12365.0,G,41.31027778,-123.20444444,USFS,CA,093,6093.0,Siskiyou County,2013-07-24,92.4375,65.8625,0.0,5.725,23.6875,266.625
1021,1639186,201765026,FS-1519558,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,,2013,2013-08-23,235,1450.0,Human,Power generation/transmission/distribution,11429.0,G,40.03305556,-121.87555556,MISSING/NOT SPECIFIED,CA,103,6103.0,Tehama County,2013-08-16,94.575,67.2125,0.004875,7.9125,20.075,191.0
1022,1639239,201765079,FS-1518644,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,,2013,2013-06-16,167,2000.0,Human,Recreation and ceremony,1702.0,F,37.56388889,-119.89916667,USFS,CA,043,6043.0,Mariposa County,2013-06-09,82.875,56.05,0.0,7.4875,24.95,254.0
1023,1639243,201765083,FS-1515809,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,0516,Stanislaus National Forest,,2013,2013-08-05,217,538.0,Human,Recreation and ceremony,1070.0,F,38.2525,-120.02916667,USFS,CA,109,6109.0,Tuolumne County,2013-07-29,85.675,59.4625,0.0,7.3125,23.6625,275.5
1024,1639283,201765124,FS-1514955,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,FORKS COMPLEX,2013,2013-07-31,212,2052.0,Human,Arson/incendiarism,22445.0,G,41.3275,-123.37916667,USFS,CA,093,6093.0,Siskiyou County,2013-07-24,93.425,66.3625,0.0,5.475,21.075,288.875
1025,1640552,201766413,FS-1519215,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,0516,Stanislaus National Forest,,2013,2013-08-17,229,1330.0,Human,Missing data/not specified/undetermined,255858.0,G,37.86055556,-120.08305556,USFS,CA,109,6109.0,Tuolumne County,2013-08-10,90.6875,60.925,0.0,8.025,21.875,306.875
1026,1640811,201766678,FS-1512815,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,,2013,2013-05-15,135,1257.0,Human,Missing data/not specified/undetermined,4346.0,F,34.81888889,-118.91083333,STATE OR PRIVATE,CA,029,6029.0,Kern County,2013-05-08,80.7,54.6625,0.002,5.8625,22.1625,286.125
1027,1641288,201767162,FS-1516582,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,,2013,2013-06-06,157,1157.0,Human,Recreation and ceremony,3870.0,F,34.025,-116.84166667,USFS,CA,065,6065.0,Riverside County,2013-05-30,78.7625,51.2625,0.0005,7.2375,23.7,229.0
1028,1641330,201767204,FS-1514223,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,,2013,2013-08-05,217,1006.0,Human,Other causes,1383.25,F,33.61916667,-117.41611111,STATE OR PRIVATE,CA,065,6065.0,Riverside County,2013-07-29,83.75,60.074999999999996,0.0,6.8625,17.7625,229.625
1029,1641531,201767414,FS-1517039,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,,2013,2013-08-23,235,1306.0,Natural,Natural,2050.0,F,36.20527778,-118.42805556,USFS,CA,107,6107.0,Tulare County,2013-08-16,81.5875,57.425,0.057125,7.6625,29.6875,176.5
1030,1642627,201771473,W-654384,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2013,2013-05-26,146,1203.0,Human,Firearms and explosives use,1271.0,F,33.04849,-116.520841,BLM,CA,San Diego,6073.0,San Diego County,2013-05-19,79.3625,51.5625,0.0,8.575000000000001,31.425,228.125
1031,1642631,201771479,W-654275,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2013,2013-05-23,143,1212.0,Human,Missing data/not specified/undetermined,2781.0,F,33.118631,-116.527044,STATE,CA,San Diego,6073.0,San Diego County,2013-05-16,84.4125,56.7875,0.0,13.6,36.15,260.75
1032,1642650,201771501,W-657577,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2013,2013-07-06,187,1256.0,Human,Missing data/not specified/undetermined,7056.0,G,32.966662,-116.45733,BLM,CA,San Diego,6073.0,San Diego County,2013-06-29,102.3125,75.8125,0.003,8.487499999999999,22.375,258.5
1033,1642657,201771508,W-657115,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2013,2013-07-15,196,1346.0,Human,Power generation/transmission/distribution,27531.0,G,33.70703,-116.72789,PRIVATE,CA,Riverside,6065.0,Riverside County,2013-07-08,88.425,65.625,0.0615,6.225,24.45,249.25
1034,1642664,201771519,W-658650,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,2013,2013-08-07,219,1405.0,Human,Missing data/not specified/undetermined,20292.0,G,33.85728,-116.90633,BLM,CA,Riverside,6065.0,Riverside County,2013-07-31,88.0375,65.8875,0.0,7.6875,22.375,242.125
1035,1643129,201772186,W-661066,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,2013,2013-09-09,252,1230.0,Human,Missing data/not specified/undetermined,8056.0,G,40.4919,-122.4994,BLM,CA,Shasta,6089.0,Shasta County,2013-09-02,91.625,64.1125,0.0,8.7,23.675,244.125
1036,1643200,201772330,W-663282,FED,DOI-WFMI,NPS,USCASMP,Santa Monica Mountains National Recreation Area,CASMP,SANTA MONICA MOUNTAINS NATL RECR AREA,,2013,2013-05-02,122,634.0,Human,Missing data/not specified/undetermined,24238.0,G,34.200976,-118.969471,STATE,CA,,,,2013-04-25,73.625,54.05,0.0,8.675,18.625,202.75
1037,1651741,201811276,SFO-2013CACDFRRU044298,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,2013,2013-05-01,121,1238.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,5912.0,G,33.94525,-116.876917,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,2013-04-24,81.875,55.325,0.01475,7.675,23.4625,226.375
1038,1654638,201814283,SFO-2013CACDFLAC011196,NONFED,ST-NASF,ST/C&L,USCALAC,Los Angeles County Fire Department,CALAC,Los Angeles County Fire Department,,2013,2013-05-03,123,1152.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2000.0,F,33.903319,-118.245169,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,2013-04-26,79.6,55.2,0.0,9.875,20.0125,216.5
1039,1654832,201814482,SFO-2013CACDFLAC012367,NONFED,ST-NASF,ST/C&L,USCALAC,Los Angeles County Fire Department,CALAC,Los Angeles County Fire Department,,2013,2013-05-16,136,1829.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4358.0,F,33.929714,-118.147584,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,2013-05-09,84.525,58.2875,0.0,9.075,22.9125,212.875
1040,1658548,201819224,SFO-2013CACDFLNU010188,NONFED,ST-NASF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,2013,2013-11-22,326,202.0,Human,Power generation/transmission/distribution,3505.0,F,38.8055,-122.81495,MISSING/NOT SPECIFIED,CA,SONOMA,6097.0,Sonoma County,2013-11-15,59.55,44.85,0.14024999999999999,8.55,25.5375,199.75
1041,1720608,201940025,ICS209_2002-CA-ANF-3238,INTERAGCY,IA-ICS209,FS,USCAANF,Angeles National Forest,CAANF,Angeles National Forest,,2002,2002-09-01,244,1235.0,Human,Missing data/not specified/undetermined,20857.0,G,34.267778,-117.835556,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,2002-08-25,87.2,60.8875,0.0,6.1875,21.3,169.125
1042,1720609,201940026,ICS209_2003-CA-KRN-0333259,INTERAGCY,IA-ICS209,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,2003,2003-06-29,180,1411.0,Human,Missing data/not specified/undetermined,1155.0,F,34.871389,-118.882778,MISSING/NOT SPECIFIED,CA,Kern,6029.0,Kern County,2003-06-22,84.5125,63.1375,0.0,6.975,22.3375,252.125
1043,1720626,201940048,ICS209_2006-CA-SLU-5457,INTERAGCY,IA-ICS209,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,2006,2006-07-11,192,1130.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1200.0,F,35.278333,-119.871944,STATE,CA,San Luis Obispo,6079.0,San Luis Obispo County,2006-07-04,96.425,72.5375,0.0,7.5,18.5625,203.75
1044,1720631,201940053,ICS209_2011-CA-KRN-027969,INTERAGCY,IA-ICS209,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,BRECKENRIDGE COMPLEX,2011,2011-09-10,253,1056.0,Natural,Natural,25213.0,G,35.395278,-118.64,COUNTY,CA,KERN,6029.0,Kern County,2011-09-03,87.425,63.4375,0.004875,7.2375,27.4375,261.75
1045,1720639,201940062,ICS209_2011-CA-KRN-018260,INTERAGCY,IA-ICS209,ST/C&L,USCAKRN,Kern County Fire Department,CAKRN,Kern County Fire Department,,2011,2011-06-21,172,1202.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3147.0,F,35.751944,-118.930556,COUNTY,CA,KERN,6029.0,Kern County,2011-06-14,89.625,65.2875,0.0,7.8875,19.3,333.0
1046,1720660,201940092,ICS209_2013-CA-FHL-002679,INTERAGCY,IA-ICS209,DOD,USCAFHL,Fort Hunter Liggett,CAFHL,Hunter Liggett Military Reservation,,2013,2013-08-22,234,1124.0,Human,Missing data/not specified/undetermined,4500.0,F,34.398611,-119.381389,MISSING/NOT SPECIFIED,CA,Monterey,6053.0,Monterey County,2013-08-15,81.975,65.6125,0.0005,7.3875,19.7875,274.625
1047,1721008,300000289,FS-1526439,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,HAPPY CAMP COMPLEX,2014,2014-08-11,223,1845.0,Natural,Natural,5225.0,G,41.705,-123.19111111,USFS,CA,Siskiyou,6093.0,Siskiyou County,2014-08-04,80.4125,53.375,0.0315,5.6375,22.925,225.0
1048,1721542,300000834,FS-1520216,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,,2014,2014-01-16,16,555.0,Human,Recreation and ceremony,1980.0,F,34.165,-117.84777778,USFS,CA,Los Angeles,6037.0,Los Angeles County,2014-01-09,72.5625,48.4625,0.0,7.25,22.525000000000002,109.5
1049,1721704,300001003,FS-1524012,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,JULY COMPLEX,2014,2014-07-30,211,1740.0,Natural,Natural,33758.0,G,41.2675,-123.00222222,USFS,CA,Siskiyou,6093.0,Siskiyou County,2014-07-23,74.6875,48.4625,0.01625,6.3375,22.787499999999998,265.0
1050,1721707,300001006,FS-1526426,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,HAPPY CAMP COMPLEX,2014,2014-08-11,223,1830.0,Natural,Natural,115279.2,G,41.7725,-123.35583333,USFS,CA,Siskiyou,6093.0,Siskiyou County,2014-08-04,92.55,62.35,0.01225,5.4875,21.8875,252.5
1051,1721714,300001013,FS-1524760,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,,2014,2014-07-31,212,1604.0,Human,Missing data/not specified/undetermined,47958.0,G,40.71944444,-121.55222222,USFS,CA,Shasta,6089.0,Shasta County,2014-07-24,81.125,54.6875,0.0045000000000000005,7.7875,23.975,248.625
1052,1721751,300001051,FS-1523501,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,,2014,2014-06-13,164,1659.0,Human,Missing data/not specified/undetermined,2546.0,F,35.70166667,-118.54416667,USFS,CA,Kern,6029.0,Kern County,2014-06-06,81.575,56.05,0.0,8.525,33.0,265.0
1053,1724486,300003846,FS-1527808,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,,2014,2014-07-31,212,1400.0,Natural,Natural,5498.0,G,41.68166667,-122.12694444,USFS,CA,Siskiyou,6093.0,Siskiyou County,2014-07-24,85.6375,53.825,0.0,7.0375,26.825,271.0
1054,1724545,300003905,FS-1526822,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,JULY COMPLEX,2014,2014-07-30,211,2200.0,Natural,Natural,3632.0,F,41.55,-123.05388889,USFS,CA,Siskiyou,6093.0,Siskiyou County,2014-07-23,78.1875,49.0625,0.01625,6.3375,22.787499999999998,265.0
